run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
2,930,growth,1,231,39,139,53,231,0.6017316017316018,0.2294372294372294,25.696969696969695,5936.0,23.701747687864096,-0.0285714285714285,-0.064849195439062,-6.6,16.13530887256969,22.52913910589177,4.316455474396175e-21,22.52913910589177,0.4434433902492875,0.616927840152811,0.3701567040916866
2,940,growth,1,221,38,133,50,221,0.6018099547511312,0.2262443438914027,26.547511312217196,5867.0,25.204248454236335,-0.0312217194570135,0.0430023495428163,-6.9,16.258487433869377,22.474449429576755,3.7956020133517755e-21,22.474449429576755,0.4424737836668727,0.6158288428512352,0.3694973057107411
2,950,growth,1,224,39,134,51,224,0.5982142857142857,0.2276785714285714,26.263392857142858,5883.0,25.18031045368739,0.0071428571428571,0.0313618898391723,1.6,16.277349608285085,22.588391857487817,3.836252156336786e-21,22.588391857487817,0.4430863550848042,0.6163518025492971,0.3698110815295782
2,960,growth,1,221,43,129,49,221,0.583710407239819,0.2217194570135746,26.601809954751133,5879.0,25.435156015249397,-0.0018099547511312,-0.0086968607492576,-0.4,16.38524956077472,22.59481160349436,3.620969914760302e-21,22.59481160349436,0.4418441114427419,0.6150100333389614,0.3690060200033768
2,970,growth,1,222,42,135,45,222,0.6081081081081081,0.2027027027027027,26.423423423423426,5866.0,25.463505676200796,-0.0058558558558558,0.0142922435794864,-1.3,16.580509469315814,22.53478296383007,2.3947060978683538e-21,22.53478296383007,0.4398606124946251,0.6130210828126254,0.3678126496875752
2,980,growth,1,216,44,129,43,216,0.5972222222222222,0.199074074074074,27.208333333333332,5877.0,26.459989044401382,0.0050925925925925,0.0289163766083893,1.1,16.65514916843838,22.451898331995363,3.5471498455133115e-21,22.451898331995363,0.4390537573174055,0.6121738177167527,0.3673042906300516
2,990,growth,1,214,45,123,46,214,0.5747663551401869,0.2149532710280373,27.546728971962615,5895.0,26.74120818343118,0.008411214953271,0.0033929521792402,1.8,16.611378883647028,22.455321864547017,2.41606961550065e-21,22.455321864547017,0.439722989707503,0.6127951605093155,0.3676770963055892
2,1000,growth,1,206,45,118,43,206,0.5728155339805825,0.2087378640776699,28.781553398058257,5929.0,27.923122257862275,0.016504854368932,0.0143420552744448,3.4,16.686321661310288,22.359224032429815,2.6787981165723333e-21,22.359224032429815,0.439210557849556,0.6121814273455701,0.367308856407342
2,1010,growth,1,206,41,124,41,206,0.6019417475728155,0.1990291262135922,28.8495145631068,5943.0,27.75615494922527,0.0067961165048543,-0.0166967308637007,1.4,16.74658225809486,22.285922717122197,2.626044938599806e-21,22.285922717122197,0.4377180154355763,0.6107306107635858,0.3664383664581515
2,1020,growth,1,220,41,136,43,220,0.6181818181818182,0.1954545454545454,27.077272727272728,5957.0,25.94828929901123,0.0063636363636363,-0.0041564880717884,1.4,16.486479026621037,22.56636438803239,2.2752869307519213e-21,22.56636438803239,0.4400546079682076,0.6135151391754616,0.368109083505277
2,1030,growth,1,216,40,134,42,216,0.6203703703703703,0.1944444444444444,27.583333333333332,5958.0,26.847994212751036,0.0004629629629629,0.0419181037832189,0.1,16.404303069467897,22.62222617643851,2.440745332490144e-21,22.62222617643851,0.4409282103871247,0.6143886225572891,0.3686331735343734
2,1040,growth,1,212,42,128,42,212,0.6037735849056604,0.1981132075471698,28.2688679245283,5993.0,27.12209527897385,0.0165094339622641,-0.0232464862319658,3.5,16.48590909310107,22.51945599969828,2.1736380315931944e-21,22.51945599969828,0.4400112735101548,0.6134967114496853,0.3680980268698112
2,1050,growth,1,208,40,130,38,208,0.625,0.1826923076923076,28.884615384615383,6008.0,27.95582146827991,0.0072115384615384,0.031214743394118,1.5,16.668976843357086,22.356024535802696,2.320387905598689e-21,22.356024535802696,0.4382152348756193,0.6116190315755364,0.3669714189453218
