mcs,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2
322,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.672727272727272,1027.0,17.937880429354582,-0.10909090909090909,0.003560915860262784,-6.0,13,13,0,1,12,111.15384615384616,111.15384615384616,-0.3076923076923077,-0.3076923076923077,5.791521631587635,50.719752814553,0.0004763460879371141,50.719752814553,69.25228911179762,3.239065692974971,69.25228911179762,12.397875322745396,3.239065692974971
323,13,13,15,26,54,0.2777777777777778,0.48148148148148145,18.98148148148148,1025.0,18.27367952134874,-0.018518518518518517,0.003616121080186632,-2.0,13,13,0,1,12,111.23076923076923,111.23076923076923,0.07692307692307693,0.07692307692307693,5.754082996536185,50.8941396077474,0.00046593783837467034,50.8941396077474,69.00255907498874,3.2995929305370035,69.00255907498874,12.311576247215271,3.2995929305370035
324,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.185185185185187,1036.0,18.277335414180047,0.2037037037037037,0.00365589283130787,11.0,13,13,0,1,12,111.07692307692308,111.07692307692308,-0.15384615384615385,-0.15384615384615385,5.87740840072985,50.29446135626899,0.00045033909554707114,50.29446135626899,68.88459161611704,3.378654897212982,68.88459161611704,12.74309017108037,3.378654897212982
325,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.14814814814815,1034.0,18.280981063842773,-0.037037037037037035,0.003645649662724248,-2.0,13,13,0,1,12,111.6923076923077,111.6923076923077,0.6153846153846154,0.6153846153846154,5.857759518755807,50.589428689744736,0.00022393844142916896,50.589428689744736,69.5668217585637,3.240362116923699,69.5668217585637,12.578165182700523,3.240362116923699
326,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.284596972995335,-0.018518518518518517,0.003615909152560764,-1.0,13,13,0,1,12,111.07692307692308,111.07692307692308,-0.6153846153846154,-0.6153846153846154,5.71744923569538,51.08739814051875,0.00016908006487419694,51.08739814051875,68.96781862699069,3.3644595650526194,68.96781862699069,13.195262560477623,3.3644595650526194
327,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.185185185185187,1036.0,18.28819402058919,0.05555555555555555,0.003597047593858507,3.0,13,13,0,1,12,111.46153846153847,111.46153846153847,0.38461538461538464,0.38461538461538464,5.82749245122627,50.92751721982603,0.00020596308757559313,50.92751721982603,69.12948432335487,3.377881247263688,69.12948432335487,12.866029317562397,3.377881247263688
328,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.166666666666668,1035.0,18.29179968657317,-0.018518518518518517,0.003605665983977141,-1.0,13,13,0,1,12,112.0,112.0,0.5384615384615384,0.5384615384615384,5.811018889700925,50.86809917732521,0.0001987062225783851,50.86809917732521,69.0570314847506,3.4544462332358727,69.0570314847506,12.880811031048115,3.4544462332358727
329,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.295446042661315,-0.037037037037037035,0.0036463560881438077,-2.0,13,13,0,1,12,112.07692307692308,112.07692307692308,0.07692307692307693,0.07692307692307693,5.88066769529272,50.78612779687952,0.00019981383834439815,50.78612779687952,69.01136926504282,3.5074138664282284,69.01136926504282,12.214261275071363,3.5074138664282284
330,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.037037037037038,1028.0,18.299082226223415,-0.09259259259259259,0.003636183562102141,-5.0,13,13,0,1,12,112.46153846153847,112.46153846153847,0.38461538461538464,0.38461538461538464,5.823191505891305,50.713228896812154,0.00019264830091450362,50.713228896812154,68.91614033625676,3.614478725653428,68.91614033625676,12.600533430392925,3.614478725653428
331,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.09259259259259,1031.0,18.302734586927627,0.05555555555555555,0.0036523607042100695,3.0,13,13,0,1,12,112.0,112.0,-0.46153846153846156,-0.46153846153846156,5.885217725126831,50.571928554111054,0.0001916915794290256,50.571928554111054,69.54215856698843,3.495340351875012,69.54215856698843,12.748042326707106,3.495340351875012
332,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.09259259259259,1031.0,18.306365613584166,0.0,0.003631026656539352,0.0,13,13,0,1,12,113.0,113.0,1.0,1.0,5.927688716738312,50.46724167576543,0.0001726255738327364,50.46724167576543,69.34857412484976,3.5099531572598677,69.34857412484976,12.43988530452435,3.5099531572598677
333,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.310011192604346,0.037037037037037035,0.0036455790201822915,2.0,13,13,0,1,12,112.23076923076923,112.23076923076923,-0.7692307692307693,-0.7692307692307693,5.985067345477916,50.69781882674606,0.0001835288356103626,50.69781882674606,69.57604745718149,3.425853130909113,69.57604745718149,12.249211297585415,3.425853130909113
334,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.09259259259259,1031.0,18.313669699209708,-0.037037037037037035,0.003658506605360243,-2.0,13,13,0,1,12,112.38461538461539,112.38461538461539,0.15384615384615385,0.15384615384615385,6.042456454700893,50.54313698521367,0.0004949421339576018,50.54313698521367,69.51932496290941,3.4588411175287685,69.51932496290941,12.007341179710169,3.4588411175287685
335,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.074074074074073,1030.0,18.31733117280183,-0.018518518518518517,0.003661473592122396,-1.0,13,13,0,1,12,113.0,113.0,0.6153846153846154,0.6153846153846154,5.990459712567152,50.78465454666703,0.0002406994316163025,50.78465454666703,69.12125631479117,3.54219219317803,69.12125631479117,11.832903680893091,3.54219219317803
336,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.11111111111111,1032.0,18.321006492332177,0.037037037037037035,0.0036753195303457754,2.0,13,13,0,1,12,113.84615384615384,113.84615384615384,0.8461538461538461,0.8461538461538461,5.977344115575154,50.5097328821818,0.00021934264722423062,50.5097328821818,69.35640217707707,3.4949283255980563,69.35640217707707,12.263906727616604,3.4949283255980563
337,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.055555555555557,1029.0,18.324685202704536,-0.05555555555555555,0.0036787103723596643,-3.0,13,13,0,1,12,114.0,114.0,0.15384615384615385,0.15384615384615385,5.991268546492965,50.514327614395704,0.00022318517212102374,50.514327614395704,69.14186565692609,3.458357579433001,69.14186565692609,11.548280539420935,3.458357579433001
338,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.074074074074073,1030.0,18.328346888224285,0.018518518518518517,0.003661685519748264,1.0,13,13,0,1,12,114.23076923076923,114.23076923076923,0.23076923076923078,0.23076923076923078,5.986336882467623,50.71891297234429,0.00022972903748858287,50.71891297234429,69.22215006901668,3.5152961107400746,69.22215006901668,11.824021572963549,3.5152961107400746
339,13,13,15,26,54,0.2777777777777778,0.48148148148148145,18.944444444444443,1023.0,18.332012176513672,-0.12962962962962962,0.003665288289388021,-7.0,13,13,0,1,12,114.76923076923077,114.76923076923077,0.5384615384615384,0.5384615384615384,5.975589638506925,51.00747581764504,0.00023636168968411216,51.00747581764504,69.0524999178373,3.550049451681284,69.0524999178373,11.395607165419138,3.550049451681284
340,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.33567131890191,0.18518518518518517,0.003659142388237847,10.0,13,13,0,1,12,114.46153846153847,114.46153846153847,-0.3076923076923077,-0.3076923076923077,5.927434533834457,51.045847080372,0.00025027816869728253,51.045847080372,69.0363523043119,3.606787255177131,69.0363523043119,11.614207299856039,3.606787255177131
341,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.339332509923864,0.0,0.0036611910219545717,0.0,13,13,0,1,12,115.53846153846153,115.53846153846153,1.0769230769230769,1.0769230769230769,5.924580897446032,50.801366594102646,0.00027824027756355446,50.801366594102646,68.97423964280348,3.544080381210034,68.97423964280348,11.139086150206053,3.544080381210034
342,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.14814814814815,1034.0,18.343013834070277,0.018518518518518517,0.003681324146412037,1.0,13,13,0,1,12,114.53846153846153,114.53846153846153,-1.0,-1.0,5.923655469108511,50.8797721862793,0.0003113694021707233,50.8797721862793,68.67481084970328,3.578829742394961,68.67481084970328,11.31100094662263,3.578829742394961
343,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.14814814814815,1034.0,18.346679193002206,0.0,0.003665358931929977,0.0,13,13,0,1,12,114.92307692307692,114.92307692307692,0.38461538461538464,0.38461538461538464,5.9376805501955525,50.981713718838165,0.00034818988497451175,50.981713718838165,68.65955939659706,3.5975719140126157,68.65955939659706,11.311584997635622,3.5975719140126157
344,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.22222222222222,1038.0,18.350355289600515,0.07407407407407407,0.0036760965983072915,4.0,13,13,0,1,12,115.07692307692308,115.07692307692308,0.15384615384615385,0.15384615384615385,5.968731316151442,50.83973842196994,0.0003805097815725868,50.83973842196994,68.8744779733511,3.5417636816318216,68.8744779733511,11.806944700387808,3.5417636816318216
345,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.203703703703702,1037.0,18.3540140081335,-0.018518518518518517,0.003658718532986111,-1.0,13,13,0,1,12,114.3076923076923,114.3076923076923,-0.7692307692307693,-0.7692307692307693,5.889593245806517,50.95087821395309,0.0002505034164296842,50.95087821395309,68.87381157508263,3.4798886821820187,68.87381157508263,11.323988694411058,3.4798886821820187
346,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.166666666666668,1035.0,18.35768692581742,-0.037037037037037035,0.003672917683919271,-2.0,13,13,0,1,12,114.38461538461539,114.38461538461539,0.07692307692307693,0.07692307692307693,5.820907995656684,51.17737529895924,0.000297533406809345,51.17737529895924,68.85433813241812,3.4289538906170773,68.85433813241812,11.0181924700737,3.4289538906170773
347,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.185185185185187,1036.0,18.36134190029568,0.018518518518518517,0.0036549744782624423,1.0,13,13,0,1,12,113.6923076923077,113.6923076923077,-0.6923076923076923,-0.6923076923076923,5.832187481500484,51.292814643294726,0.0005455012796235251,51.292814643294726,68.46797356238731,3.513718829705165,68.46797356238731,11.321250314895924,3.513718829705165
348,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.203703703703702,1037.0,18.364977165504737,0.018518518518518517,0.003635265209056713,1.0,13,13,0,1,12,113.92307692307692,113.92307692307692,0.23076923076923078,0.23076923076923078,5.775615518843686,51.298484872888636,0.00042214105297362127,51.298484872888636,68.73479637732872,3.4700160989394555,68.73479637732872,11.360191487348997,3.4700160989394555
349,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.24074074074074,1039.0,18.36861871790003,0.037037037037037035,0.0036415523952907985,2.0,13,13,0,1,12,114.46153846153847,114.46153846153847,0.5384615384615384,0.5384615384615384,5.844204267969838,51.00241911852801,0.0004887101648583112,51.00241911852801,68.69215070284329,3.415866434574127,68.69215070284329,11.05018634062547,3.415866434574127
350,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.22222222222222,1038.0,18.37228301719383,-0.018518518518518517,0.0036642992938006364,-1.0,13,13,0,1,12,114.84615384615384,114.84615384615384,0.38461538461538464,0.38461538461538464,5.906906944734079,51.07976062209518,0.0007573237747072565,51.07976062209518,68.92610667302058,3.409821922962482,68.92610667302058,11.532978186240562,3.409821922962482
351,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.24074074074074,1039.0,18.37595480459708,0.018518518518518517,0.0036717874032479746,1.0,13,13,0,1,12,115.0,115.0,0.15384615384615385,0.15384615384615385,5.91690613715737,50.96270670714202,0.0008213276235590131,50.96270670714202,69.14594708956204,3.396215709356161,69.14594708956204,11.307983178358812,3.396215709356161
352,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.296296296296298,1042.0,18.37963358561198,0.05555555555555555,0.00367878101490162,3.0,13,13,0,1,12,115.07692307692308,115.07692307692308,0.07692307692307693,0.07692307692307693,5.904494678532636,50.76656701829698,0.0008788188859811973,50.76656701829698,69.58390896136945,3.3137986889252296,69.58390896136945,12.243653040665846,3.3137986889252296
353,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.35185185185185,1045.0,18.38330862257216,0.05555555555555555,0.0036750369601779515,3.0,13,13,0,1,12,115.3076923076923,115.3076923076923,0.23076923076923078,0.23076923076923078,5.916163810977229,50.80939342357494,0.0009293986737764326,50.80939342357494,69.3825792165903,3.3476982300098124,69.3825792165903,11.602137033755962,3.3476982300098124
354,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.25925925925926,1040.0,18.38699510362413,-0.09259259259259259,0.0036864810519748265,-5.0,13,13,0,1,12,114.76923076923077,114.76923076923077,-0.5384615384615384,-0.5384615384615384,5.936767939064238,50.796309329845286,0.0009725523201272759,50.796309329845286,69.60200353769156,3.3645955599271336,69.60200353769156,12.18729922404656,3.3645955599271336
355,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.296296296296298,1042.0,18.3906662552445,0.037037037037037035,0.00367115162037037,2.0,13,13,0,1,12,114.61538461538461,114.61538461538461,-0.15384615384615385,-0.15384615384615385,5.866279191441006,50.778685922975896,0.0003515419687337511,50.778685922975896,70.20056592501126,3.1840699360920834,70.20056592501126,11.324629224263704,3.1840699360920834
356,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.333333333333332,1044.0,18.394350122522425,0.037037037037037035,0.0036838672779224537,2.0,13,13,0,1,12,114.6923076923077,114.6923076923077,0.07692307692307693,0.07692307692307693,5.877980366901115,50.811441315544975,0.001035977705251656,50.811441315544975,70.32345581054688,3.186940147326543,70.32345581054688,12.361922557537373,3.186940147326543
357,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.22222222222222,1038.0,18.3980199319345,-0.1111111111111111,0.003669809412073206,-6.0,13,13,0,1,12,114.61538461538461,114.61538461538461,-0.07692307692307693,-0.07692307692307693,5.841985499417341,50.877311318008985,0.001058011415371252,50.877311318008985,70.30116448035606,3.1502075378711405,70.30116448035606,12.146157851585976,3.1502075378711405
358,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.185185185185187,1036.0,18.401691789980287,-0.037037037037037035,0.0036718580457899305,-2.0,13,13,0,1,12,113.76923076923077,113.76923076923077,-0.8461538461538461,-0.8461538461538461,5.8399564016748355,50.83859789813006,0.001075172816314223,50.83859789813006,70.38152753389798,3.140765566092271,70.38152753389798,11.99251626088069,3.140765566092271
359,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.14814814814815,1034.0,18.40535545349121,-0.037037037037037035,0.0036636635109230323,-2.0,13,13,0,1,12,113.76923076923077,113.76923076923077,0.0,0.0,5.8164500296115875,50.616691765961825,0.000873979808731037,50.616691765961825,70.79295261089618,3.03479704948572,70.79295261089618,12.402132547818697,3.03479704948572
360,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.409025616115994,-0.018518518518518517,0.003670162624782986,-1.0,13,13,0,1,12,113.92307692307692,113.92307692307692,0.15384615384615385,0.15384615384615385,5.795020741445047,50.77532602239538,0.001092751192765341,50.77532602239538,70.7606923029973,3.0323496277515707,70.7606923029973,12.488498320946327,3.0323496277515707
361,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.12962962962963,1033.0,18.41269994665075,0.0,0.003674330534758391,0.0,13,13,0,1,12,114.07692307692308,114.07692307692308,0.15384615384615385,0.15384615384615385,5.847802653356835,50.57909545192012,0.0010923445542213525,50.57909545192012,70.62358856201172,3.0724378182337833,70.62358856201172,12.93474032328679,3.0724378182337833
362,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.27777777777778,1041.0,18.41637491296839,0.14814814814814814,0.003674966317635995,8.0,13,13,0,1,12,114.15384615384616,114.15384615384616,0.07692307692307693,0.07692307692307693,5.8600546353393135,50.60301166110568,0.0010998551620984556,50.60301166110568,70.47740055964543,3.029809520794795,70.47740055964543,12.392666541613066,3.029809520794795
363,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.27777777777778,1041.0,18.420045287520797,0.0,0.003670374552408854,0.0,13,13,0,1,12,114.15384615384616,114.15384615384616,0.0,0.0,5.887155975456591,50.76077810923258,0.0011223985706997463,50.76077810923258,71.04463195800781,2.935333178593562,71.04463195800781,12.192648800519796,2.935333178593562
364,13,13,15,26,54,0.2777777777777778,0.48148148148148145,19.314814814814813,1043.0,18.423690654613353,0.037037037037037035,0.0036453670925564235,2.0,13,13,0,1,12,114.46153846153847,114.46153846153847,0.3076923076923077,0.3076923076923077,5.809751676188575,50.672555676213015,0.0009061007687120365,50.672555676213015,70.93604865440956,2.9492613902458777,70.93604865440956,12.54238281570948,2.9492613902458777
